right_key	vertex	rem0	rem1	twin0	twin1	guess	domain_mask	matched
7751	0	2	11	7	9	5	5496	1
7752	0	2	11	7	10	5	4984	1
7754	0	2	11	7	12	5	1912	1
7759	0	2	11	8	3	7	5872	1
7760	0	2	11	8	4	7	5864	1
7761	0	2	11	8	5	7	5848	1
7762	0	2	11	8	6	5	5816	1
7763	0	2	11	8	7	5	5752	1
7764	0	2	11	8	8	10	5880	1
7765	0	2	11	8	9	7	5368	1
7766	0	2	11	8	10	5	4856	1
7768	0	2	11	8	12	5	1784	1
7773	0	2	11	9	3	6	5616	1
7774	0	2	11	9	4	7	5608	1
7775	0	2	11	9	5	7	5592	1
7776	0	2	11	9	6	5	5560	1
7777	0	2	11	9	7	5	5496	1
7778	0	2	11	9	8	6	5368	1
7779	0	2	11	9	9	3	5624	1
7780	0	2	11	9	10	5	4600	1
7782	0	2	11	9	12	5	1528	1
7787	0	2	11	10	3	8	5104	1
7788	0	2	11	10	4	5	5096	1
7789	0	2	11	10	5	8	5080	1
7790	0	2	11	10	6	8	5048	1
7791	0	2	11	10	7	8	4984	1
7792	0	2	11	10	8	5	4856	1
7793	0	2	11	10	9	5	4600	1
7794	0	2	11	10	10	5	5112	1
7796	0	2	11	10	12	8	1016	1
7815	0	2	11	12	3	7	2032	1
7816	0	2	11	12	4	7	2024	1
7817	0	2	11	12	5	7	2008	1
7818	0	2	11	12	6	5	1976	1
7819	0	2	11	12	7	5	1912	1
7820	0	2	11	12	8	7	1784	1
7821	0	2	11	12	9	5	1528	1
7822	0	2	11	12	10	8	1016	1
7824	0	2	11	12	12	3	2040	1
7885	0	2	12	3	3	6	4080	1
7886	0	2	12	3	4	6	4064	1
7887	0	2	12	3	5	8	4048	1
7888	0	2	12	3	6	5	4016	1
7889	0	2	12	3	7	6	3952	1
7890	0	2	12	3	8	5	3824	1
7891	0	2	12	3	9	7	3568	1
7892	0	2	12	3	10	5	3056	1
7893	0	2	12	3	11	7	2032	1
7899	0	2	12	4	3	5	4064	1
7900	0	2	12	4	4	7	4072	1
7901	0	2	12	4	5	10	4040	1
7902	0	2	12	4	6	10	4008	1
7903	0	2	12	4	7	10	3944	1
7904	0	2	12	4	8	7	3816	1
7905	0	2	12	4	9	10	3560	1
7906	0	2	12	4	10	5	3048	1
7907	0	2	12	4	11	10	2024	1
7913	0	2	12	5	3	7	4048	1
7914	0	2	12	5	4	6	4040	1
7915	0	2	12	5	5	7	4056	1
7916	0	2	12	5	6	10	3992	1
7917	0	2	12	5	7	8	3928	1
7918	0	2	12	5	8	7	3800	1
7919	0	2	12	5	9	6	3544	1
7920	0	2	12	5	10	8	3032	1
7921	0	2	12	5	11	7	2008	1
7927	0	2	12	6	3	7	4016	1
7928	0	2	12	6	4	7	4008	1
7929	0	2	12	6	5	7	3992	1
7930	0	2	12	6	6	10	4024	1
7931	0	2	12	6	7	8	3896	1
7932	0	2	12	6	8	7	3768	1
7933	0	2	12	6	9	7	3512	1
7934	0	2	12	6	10	8	3000	1
7935	0	2	12	6	11	7	1976	1
7941	0	2	12	7	3	5	3952	1
7942	0	2	12	7	4	8	3944	1
7943	0	2	12	7	5	8	3928	1
7944	0	2	12	7	6	11	3896	1
7945	0	2	12	7	7	8	3960	1
7946	0	2	12	7	8	11	3704	1
7947	0	2	12	7	9	8	3448	1
7948	0	2	12	7	10	8	2936	1
7949	0	2	12	7	11	8	1912	1
7955	0	2	12	8	3	7	3824	1
7956	0	2	12	8	4	7	3816	1
7957	0	2	12	8	5	7	3800	1
7958	0	2	12	8	6	10	3768	1
7959	0	2	12	8	7	10	3704	1
7960	0	2	12	8	8	10	3832	1
7961	0	2	12	8	9	6	3320	1
7962	0	2	12	8	10	11	2808	1
7963	0	2	12	8	11	7	1784	1
7969	0	2	12	9	3	8	3568	1
7970	0	2	12	9	4	6	3560	1
7971	0	2	12	9	5	8	3544	1
7972	0	2	12	9	6	10	3512	1
7973	0	2	12	9	7	8	3448	1
7974	0	2	12	9	8	10	3320	1
7975	0	2	12	9	9	6	3576	1
7976	0	2	12	9	10	6	2552	1
7977	0	2	12	9	11	8	1528	1
7983	0	2	12	10	3	5	3056	1
7984	0	2	12	10	4	5	3048	1
7985	0	2	12	10	5	8	3032	1
7986	0	2	12	10	6	9	3000	1
7987	0	2	12	10	7	8	2936	1
7988	0	2	12	10	8	9	2808	1
7989	0	2	12	10	9	8	2552	1
7990	0	2	12	10	10	5	3064	1
7991	0	2	12	10	11	8	1016	1
7997	0	2	12	11	3	7	2032	1
7998	0	2	12	11	4	5	2024	1
7999	0	2	12	11	5	7	2008	1
8000	0	2	12	11	6	10	1976	1
8001	0	2	12	11	7	8	1912	1
8002	0	2	12	11	8	5	1784	1
8003	0	2	12	11	9	7	1528	1
8004	0	2	12	11	10	8	1016	1
8005	0	2	12	11	11	7	2040	1
8684	0	3	2	4	4	8	8160	1
8685	0	3	2	4	5	7	8128	1
8686	0	3	2	4	6	5	8096	1
8687	0	3	2	4	7	5	8032	1
8688	0	3	2	4	8	5	7904	1
8689	0	3	2	4	9	7	7648	1
8690	0	3	2	4	10	5	7136	1
8691	0	3	2	4	11	7	6112	1
8692	0	3	2	4	12	5	4064	1
8698	0	3	2	5	4	7	8128	1
8699	0	3	2	5	5	7	8144	1
8700	0	3	2	5	6	8	8080	1
8701	0	3	2	5	7	8	8016	1
8702	0	3	2	5	8	7	7888	1
8703	0	3	2	5	9	7	7632	1
8704	0	3	2	5	10	8	7120	1
8705	0	3	2	5	11	7	6096	1
8706	0	3	2	5	12	7	4048	1
8712	0	3	2	6	4	7	8096	1
8713	0	3	2	6	5	7	8080	1
8714	0	3	2	6	6	5	8112	1
8715	0	3	2	6	7	5	7984	1
8716	0	3	2	6	8	10	7856	1
8717	0	3	2	6	9	10	7600	1
8718	0	3	2	6	10	5	7088	1
8719	0	3	2	6	11	7	6064	1
8720	0	3	2	6	12	5	4016	1
8726	0	3	2	7	4	10	8032	1
8727	0	3	2	7	5	8	8016	1
8728	0	3	2	7	6	8	7984	1
8729	0	3	2	7	7	8	8048	1
8730	0	3	2	7	8	10	7792	1
8731	0	3	2	7	9	10	7536	1
8732	0	3	2	7	10	8	7024	1
8733	0	3	2	7	11	8	6000	1
8734	0	3	2	7	12	8	3952	1
8740	0	3	2	8	4	5	7904	1
8741	0	3	2	8	5	7	7888	1
8742	0	3	2	8	6	5	7856	1
8743	0	3	2	8	7	5	7792	1
8744	0	3	2	8	8	10	7920	1
8745	0	3	2	8	9	10	7408	1
8746	0	3	2	8	10	5	6896	1
8747	0	3	2	8	11	7	5872	1
8748	0	3	2	8	12	5	3824	1
8754	0	3	2	9	4	5	7648	1
8755	0	3	2	9	5	8	7632	1
8756	0	3	2	9	6	5	7600	1
8757	0	3	2	9	7	5	7536	1
8758	0	3	2	9	8	5	7408	1
8759	0	3	2	9	9	7	7664	1
8760	0	3	2	9	10	5	6640	1
8761	0	3	2	9	11	5	5616	1
8762	0	3	2	9	12	5	3568	1
8768	0	3	2	10	4	8	7136	1
8769	0	3	2	10	5	8	7120	1
8770	0	3	2	10	6	5	7088	1
8771	0	3	2	10	7	5	7024	1
8772	0	3	2	10	8	5	6896	1
8773	0	3	2	10	9	11	6640	1
8774	0	3	2	10	10	8	7152	1
8775	0	3	2	10	11	7	5104	1
8776	0	3	2	10	12	5	3056	1
8782	0	3	2	11	4	7	6112	1
8783	0	3	2	11	5	8	6096	1
8784	0	3	2	11	6	8	6064	1
8785	0	3	2	11	7	8	6000	1
8786	0	3	2	11	8	7	5872	1
8787	0	3	2	11	9	7	5616	1
8788	0	3	2	11	10	8	5104	1
8789	0	3	2	11	11	8	6128	1
8790	0	3	2	11	12	8	2032	1
8796	0	3	2	12	4	8	4064	1
8797	0	3	2	12	5	8	4048	1
8798	0	3	2	12	6	5	4016	1
8799	0	3	2	12	7	5	3952	1
8800	0	3	2	12	8	5	3824	1
8801	0	3	2	12	9	10	3568	1
8802	0	3	2	12	10	5	3056	1
8803	0	3	2	12	11	5	2032	1
8804	0	3	2	12	12	5	4080	1
9046	0	3	4	2	2	7	8160	1
9049	0	3	4	2	5	7	8128	1
9050	0	3	4	2	6	8	8096	1
9051	0	3	4	2	7	8	8032	1
9052	0	3	4	2	8	7	7904	1
9053	0	3	4	2	9	8	7648	1
9054	0	3	4	2	10	5	7136	1
9055	0	3	4	2	11	7	6112	1
9056	0	3	4	2	12	5	4064	1
9088	0	3	4	5	2	7	8128	1
9091	0	3	4	5	5	7	8132	1
9092	0	3	4	5	6	2	8068	1
9093	0	3	4	5	7	2	8004	1
9094	0	3	4	5	8	7	7876	1
9095	0	3	4	5	9	7	7620	1
9096	0	3	4	5	10	2	7108	1
9097	0	3	4	5	11	2	6084	1
9098	0	3	4	5	12	2	4036	1
9102	0	3	4	6	2	5	8096	1
9105	0	3	4	6	5	8	8068	1
9106	0	3	4	6	6	8	8100	1
9107	0	3	4	6	7	5	7972	1
9108	0	3	4	6	8	2	7844	1
9109	0	3	4	6	9	5	7588	1
9110	0	3	4	6	10	5	7076	1
9111	0	3	4	6	11	5	6052	1
9112	0	3	4	6	12	8	4004	1
9116	0	3	4	7	2	5	8032	1
9119	0	3	4	7	5	8	8004	1
9120	0	3	4	7	6	2	7972	1
9121	0	3	4	7	7	5	8036	1
9122	0	3	4	7	8	10	7780	1
9123	0	3	4	7	9	2	7524	1
9124	0	3	4	7	10	5	7012	1
9125	0	3	4	7	11	2	5988	1
9126	0	3	4	7	12	5	3940	1
9130	0	3	4	8	2	5	7904	1
9133	0	3	4	8	5	7	7876	1
9134	0	3	4	8	6	7	7844	1
9135	0	3	4	8	7	5	7780	1
9136	0	3	4	8	8	10	7908	1
9137	0	3	4	8	9	5	7396	1
9138	0	3	4	8	10	5	6884	1
9139	0	3	4	8	11	7	5860	1
9140	0	3	4	8	12	5	3812	1
9144	0	3	4	9	2	5	7648	1
9147	0	3	4	9	5	7	7620	1
9148	0	3	4	9	6	7	7588	1
9149	0	3	4	9	7	2	7524	1
9150	0	3	4	9	8	7	7396	1
9151	0	3	4	9	9	2	7652	1
9152	0	3	4	9	10	5	6628	1
9153	0	3	4	9	11	5	5604	1
9154	0	3	4	9	12	7	3556	1
9158	0	3	4	10	2	5	7136	1
9161	0	3	4	10	5	7	7108	1
9162	0	3	4	10	6	7	7076	1
9163	0	3	4	10	7	5	7012	1
9164	0	3	4	10	8	5	6884	1
9165	0	3	4	10	9	5	6628	1
9166	0	3	4	10	10	2	7140	1
9167	0	3	4	10	11	5	5092	1
9168	0	3	4	10	12	5	3044	1
9172	0	3	4	11	2	5	6112	1
9175	0	3	4	11	5	7	6084	1
9176	0	3	4	11	6	7	6052	1
9177	0	3	4	11	7	2	5988	1
9178	0	3	4	11	8	7	5860	1
9179	0	3	4	11	9	7	5604	1
9180	0	3	4	11	10	2	5092	1
9181	0	3	4	11	11	7	6116	1
9182	0	3	4	11	12	7	2020	1
9186	0	3	4	12	2	8	4064	1
9189	0	3	4	12	5	7	4036	1
9190	0	3	4	12	6	7	4004	1
9191	0	3	4	12	7	2	3940	1
9192	0	3	4	12	8	7	3812	1
9193	0	3	4	12	9	2	3556	1
9194	0	3	4	12	10	2	3044	1
9195	0	3	4	12	11	7	2020	1
9196	0	3	4	12	12	2	4068	1
9242	0	3	5	2	2	7	8144	1
9244	0	3	5	2	4	10	8128	1
9246	0	3	5	2	6	7	8080	1
9247	0	3	5	2	7	10	8016	1
9248	0	3	5	2	8	4	7888	1
9249	0	3	5	2	9	7	7632	1
9250	0	3	5	2	10	11	7120	1
9251	0	3	5	2	11	10	6096	1
9252	0	3	5	2	12	10	4048	1
9270	0	3	5	4	2	7	8128	1
9272	0	3	5	4	4	2	8132	1
9274	0	3	5	4	6	7	8068	1
9275	0	3	5	4	7	2	8004	1
9276	0	3	5	4	8	7	7876	1
9277	0	3	5	4	9	7	7620	1
9278	0	3	5	4	10	7	7108	1
9279	0	3	5	4	11	2	6084	1
9280	0	3	5	4	12	7	4036	1
9298	0	3	5	6	2	7	8080	1
9300	0	3	5	6	4	7	8068	1
9302	0	3	5	6	6	2	8084	1
9303	0	3	5	6	7	4	7956	1
9304	0	3	5	6	8	4	7828	1
9305	0	3	5	6	9	7	7572	1
9306	0	3	5	6	10	7	7060	1
9307	0	3	5	6	11	2	6036	1
9308	0	3	5	6	12	7	3988	1
9312	0	3	5	7	2	8	8016	1
9314	0	3	5	7	4	2	8004	1
9316	0	3	5	7	6	2	7956	1
9317	0	3	5	7	7	8	8020	1
9318	0	3	5	7	8	11	7764	1
9319	0	3	5	7	9	2	7508	1
9320	0	3	5	7	10	2	6996	1
9321	0	3	5	7	11	2	5972	1
9322	0	3	5	7	12	10	3924	1
9326	0	3	5	8	2	10	7888	1
9328	0	3	5	8	4	2	7876	1
9330	0	3	5	8	6	2	7828	1
9331	0	3	5	8	7	2	7764	1
9332	0	3	5	8	8	11	7892	1
9333	0	3	5	8	9	2	7380	1
9334	0	3	5	8	10	2	6868	1
9335	0	3	5	8	11	2	5844	1
9336	0	3	5	8	12	2	3796	1
9340	0	3	5	9	2	8	7632	1
9342	0	3	5	9	4	7	7620	1
9344	0	3	5	9	6	7	7572	1
9345	0	3	5	9	7	8	7508	1
9346	0	3	5	9	8	4	7380	1
9347	0	3	5	9	9	7	7636	1
9348	0	3	5	9	10	7	6612	1
9349	0	3	5	9	11	8	5588	1
9350	0	3	5	9	12	4	3540	1
9354	0	3	5	10	2	7	7120	1
9356	0	3	5	10	4	7	7108	1
9358	0	3	5	10	6	7	7060	1
9359	0	3	5	10	7	8	6996	1
9360	0	3	5	10	8	7	6868	1
9361	0	3	5	10	9	7	6612	1
9362	0	3	5	10	10	4	7124	1
9363	0	3	5	10	11	2	5076	1
9364	0	3	5	10	12	7	3028	1
9368	0	3	5	11	2	8	6096	1
9370	0	3	5	11	4	7	6084	1
9372	0	3	5	11	6	7	6036	1
9373	0	3	5	11	7	2	5972	1
9374	0	3	5	11	8	4	5844	1
9375	0	3	5	11	9	7	5588	1
9376	0	3	5	11	10	7	5076	1
9377	0	3	5	11	11	2	6100	1
9378	0	3	5	11	12	7	2004	1
9382	0	3	5	12	2	7	4048	1
9384	0	3	5	12	4	7	4036	1
9386	0	3	5	12	6	2	3988	1
9387	0	3	5	12	7	8	3924	1
9388	0	3	5	12	8	4	3796	1
9389	0	3	5	12	9	2	3540	1
9390	0	3	5	12	10	7	3028	1
9391	0	3	5	12	11	2	2004	1
9392	0	3	5	12	12	2	4052	1
9438	0	3	6	2	2	8	8112	1
9440	0	3	6	2	4	7	8096	1
9441	0	3	6	2	5	7	8080	1
9443	0	3	6	2	7	8	7984	1
9444	0	3	6	2	8	10	7856	1
9445	0	3	6	2	9	8	7600	1
9446	0	3	6	2	10	8	7088	1
9447	0	3	6	2	11	8	6064	1
9448	0	3	6	2	12	7	4016	1
9466	0	3	6	4	2	7	8096	1
9468	0	3	6	4	4	2	8100	1
9469	0	3	6	4	5	7	8068	1
9471	0	3	6	4	7	2	7972	1
9472	0	3	6	4	8	7	7844	1
9473	0	3	6	4	9	5	7588	1
9474	0	3	6	4	10	2	7076	1
9475	0	3	6	4	11	2	6052	1
9476	0	3	6	4	12	5	4004	1
9480	0	3	6	5	2	7	8080	1
9482	0	3	6	5	4	10	8068	1
9483	0	3	6	5	5	7	8084	1
9485	0	3	6	5	7	2	7956	1
9486	0	3	6	5	8	7	7828	1
9487	0	3	6	5	9	7	7572	1
9488	0	3	6	5	10	7	7060	1
9489	0	3	6	5	11	2	6036	1
9490	0	3	6	5	12	7	3988	1
9508	0	3	6	7	2	5	7984	1
9510	0	3	6	7	4	5	7972	1
9511	0	3	6	7	5	8	7956	1
9513	0	3	6	7	7	2	7988	1
9514	0	3	6	7	8	2	7732	1
9515	0	3	6	7	9	5	7476	1
9516	0	3	6	7	10	5	6964	1
9517	0	3	6	7	11	2	5940	1
9518	0	3	6	7	12	5	3892	1
9522	0	3	6	8	2	5	7856	1
9524	0	3	6	8	4	5	7844	1
9525	0	3	6	8	5	7	7828	1
9527	0	3	6	8	7	5	7732	1
9528	0	3	6	8	8	7	7860	1
9529	0	3	6	8	9	5	7348	1
9530	0	3	6	8	10	5	6836	1
9531	0	3	6	8	11	2	5812	1
9532	0	3	6	8	12	5	3764	1
9536	0	3	6	9	2	5	7600	1
9538	0	3	6	9	4	5	7588	1
9539	0	3	6	9	5	7	7572	1
9541	0	3	6	9	7	5	7476	1
9542	0	3	6	9	8	7	7348	1
9543	0	3	6	9	9	5	7604	1
9544	0	3	6	9	10	5	6580	1
9545	0	3	6	9	11	2	5556	1
9546	0	3	6	9	12	5	3508	1
9550	0	3	6	10	2	4	7088	1
9552	0	3	6	10	4	5	7076	1
9553	0	3	6	10	5	8	7060	1
9555	0	3	6	10	7	5	6964	1
9556	0	3	6	10	8	2	6836	1
9557	0	3	6	10	9	5	6580	1
9558	0	3	6	10	10	4	7092	1
9559	0	3	6	10	11	2	5044	1
9560	0	3	6	10	12	5	2996	1
9564	0	3	6	11	2	4	6064	1
9566	0	3	6	11	4	7	6052	1
9567	0	3	6	11	5	4	6036	1
9569	0	3	6	11	7	8	5940	1
9570	0	3	6	11	8	4	5812	1
9571	0	3	6	11	9	5	5556	1
9572	0	3	6	11	10	5	5044	1
9573	0	3	6	11	11	4	6068	1
9574	0	3	6	11	12	4	1972	1
9578	0	3	6	12	2	4	4016	1
9580	0	3	6	12	4	5	4004	1
9581	0	3	6	12	5	7	3988	1
9583	0	3	6	12	7	2	3892	1
9584	0	3	6	12	8	4	3764	1
9585	0	3	6	12	9	5	3508	1
9586	0	3	6	12	10	5	2996	1
9587	0	3	6	12	11	4	1972	1
9588	0	3	6	12	12	5	4020	1
9634	0	3	7	2	2	5	8048	1
9636	0	3	7	2	4	8	8032	1
9637	0	3	7	2	5	11	8016	1
9638	0	3	7	2	6	5	7984	1
9640	0	3	7	2	8	5	7792	1
9641	0	3	7	2	9	8	7536	1
9642	0	3	7	2	10	5	7024	1
9643	0	3	7	2	11	12	6000	1
9644	0	3	7	2	12	5	3952	1
9662	0	3	7	4	2	5	8032	1
9664	0	3	7	4	4	10	8036	1
9665	0	3	7	4	5	11	8004	1
9666	0	3	7	4	6	5	7972	1
9668	0	3	7	4	8	5	7780	1
9669	0	3	7	4	9	10	7524	1
9670	0	3	7	4	10	5	7012	1
9671	0	3	7	4	11	10	5988	1
9672	0	3	7	4	12	5	3940	1
9676	0	3	7	5	2	8	8016	1
9678	0	3	7	5	4	2	8004	1
9679	0	3	7	5	5	4	8020	1
9680	0	3	7	5	6	2	7956	1
9682	0	3	7	5	8	2	7764	1
9683	0	3	7	5	9	2	7508	1
9684	0	3	7	5	10	8	6996	1
9685	0	3	7	5	11	2	5972	1
9686	0	3	7	5	12	2	3924	1
9690	0	3	7	6	2	5	7984	1
9692	0	3	7	6	4	2	7972	1
9693	0	3	7	6	5	2	7956	1
9694	0	3	7	6	6	2	7988	1
9696	0	3	7	6	8	2	7732	1
9697	0	3	7	6	9	2	7476	1
9698	0	3	7	6	10	5	6964	1
9699	0	3	7	6	11	2	5940	1
9700	0	3	7	6	12	4	3892	1
9718	0	3	7	8	2	5	7792	1
9720	0	3	7	8	4	2	7780	1
9721	0	3	7	8	5	2	7764	1
9722	0	3	7	8	6	5	7732	1
9724	0	3	7	8	8	2	7796	1
9725	0	3	7	8	9	2	7284	1
9726	0	3	7	8	10	5	6772	1
9727	0	3	7	8	11	2	5748	1
9728	0	3	7	8	12	2	3700	1
9732	0	3	7	9	2	8	7536	1
9734	0	3	7	9	4	2	7524	1
9735	0	3	7	9	5	2	7508	1
9736	0	3	7	9	6	4	7476	1
9738	0	3	7	9	8	2	7284	1
9739	0	3	7	9	9	2	7540	1
9740	0	3	7	9	10	8	6516	1
9741	0	3	7	9	11	2	5492	1
9742	0	3	7	9	12	2	3444	1
9746	0	3	7	10	2	5	7024	1
9748	0	3	7	10	4	2	7012	1
9749	0	3	7	10	5	2	6996	1
9750	0	3	7	10	6	2	6964	1
9752	0	3	7	10	8	9	6772	1
9753	0	3	7	10	9	2	6516	1
9754	0	3	7	10	10	8	7028	1
9755	0	3	7	10	11	8	4980	1
9756	0	3	7	10	12	4	2932	1
9760	0	3	7	11	2	8	6000	1
9762	0	3	7	11	4	2	5988	1
9763	0	3	7	11	5	2	5972	1
9764	0	3	7	11	6	10	5940	1
9766	0	3	7	11	8	2	5748	1
9767	0	3	7	11	9	2	5492	1
9768	0	3	7	11	10	8	4980	1
9769	0	3	7	11	11	2	6004	1
9770	0	3	7	11	12	10	1908	1
9774	0	3	7	12	2	5	3952	1
9776	0	3	7	12	4	10	3940	1
9777	0	3	7	12	5	2	3924	1
9778	0	3	7	12	6	5	3892	1
9780	0	3	7	12	8	10	3700	1
9781	0	3	7	12	9	2	3444	1
9782	0	3	7	12	10	11	2932	1
9783	0	3	7	12	11	10	1908	1
9784	0	3	7	12	12	4	3956	1
9830	0	3	8	2	2	7	7920	1
9832	0	3	8	2	4	5	7904	1
9833	0	3	8	2	5	7	7888	1
9834	0	3	8	2	6	5	7856	1
9835	0	3	8	2	7	5	7792	1
9837	0	3	8	2	9	5	7408	1
9838	0	3	8	2	10	5	6896	1
9839	0	3	8	2	11	4	5872	1
9840	0	3	8	2	12	4	3824	1
9858	0	3	8	4	2	10	7904	1
9860	0	3	8	4	4	2	7908	1
9861	0	3	8	4	5	2	7876	1
9862	0	3	8	4	6	2	7844	1
9863	0	3	8	4	7	2	7780	1
9865	0	3	8	4	9	10	7396	1
9866	0	3	8	4	10	2	6884	1
9867	0	3	8	4	11	2	5860	1
9868	0	3	8	4	12	2	3812	1
9872	0	3	8	5	2	4	7888	1
9874	0	3	8	5	4	7	7876	1
9875	0	3	8	5	5	2	7892	1
9876	0	3	8	5	6	7	7828	1
9877	0	3	8	5	7	4	7764	1
9879	0	3	8	5	9	11	7380	1
9880	0	3	8	5	10	7	6868	1
9881	0	3	8	5	11	4	5844	1
9882	0	3	8	5	12	2	3796	1
9886	0	3	8	6	2	4	7856	1
9888	0	3	8	6	4	7	7844	1
9889	0	3	8	6	5	7	7828	1
9890	0	3	8	6	6	2	7860	1
9891	0	3	8	6	7	4	7732	1
9893	0	3	8	6	9	5	7348	1
9894	0	3	8	6	10	5	6836	1
9895	0	3	8	6	11	4	5812	1
9896	0	3	8	6	12	2	3764	1
9900	0	3	8	7	2	10	7792	1
9902	0	3	8	7	4	2	7780	1
9903	0	3	8	7	5	2	7764	1
9904	0	3	8	7	6	2	7732	1
9905	0	3	8	7	7	5	7796	1
9907	0	3	8	7	9	5	7284	1
9908	0	3	8	7	10	5	6772	1
9909	0	3	8	7	11	2	5748	1
9910	0	3	8	7	12	5	3700	1
9928	0	3	8	9	2	10	7408	1
9930	0	3	8	9	4	2	7396	1
9931	0	3	8	9	5	7	7380	1
9932	0	3	8	9	6	5	7348	1
9933	0	3	8	9	7	5	7284	1
9935	0	3	8	9	9	4	7412	1
9936	0	3	8	9	10	5	6388	1
9937	0	3	8	9	11	4	5364	1
9938	0	3	8	9	12	4	3316	1
9942	0	3	8	10	2	4	6896	1
9944	0	3	8	10	4	5	6884	1
9945	0	3	8	10	5	7	6868	1
9946	0	3	8	10	6	5	6836	1
9947	0	3	8	10	7	2	6772	1
9949	0	3	8	10	9	4	6388	1
9950	0	3	8	10	10	2	6900	1
9951	0	3	8	10	11	4	4852	1
9952	0	3	8	10	12	5	2804	1
9956	0	3	8	11	2	7	5872	1
9958	0	3	8	11	4	5	5860	1
9959	0	3	8	11	5	7	5844	1
9960	0	3	8	11	6	2	5812	1
9961	0	3	8	11	7	9	5748	1
9963	0	3	8	11	9	5	5364	1
9964	0	3	8	11	10	5	4852	1
9965	0	3	8	11	11	2	5876	1
9966	0	3	8	11	12	7	1780	1
9970	0	3	8	12	2	4	3824	1
9972	0	3	8	12	4	5	3812	1
9973	0	3	8	12	5	7	3796	1
9974	0	3	8	12	6	5	3764	1
9975	0	3	8	12	7	4	3700	1
9977	0	3	8	12	9	4	3316	1
9978	0	3	8	12	10	4	2804	1
9979	0	3	8	12	11	4	1780	1
9980	0	3	8	12	12	4	3828	1
10026	0	3	9	2	2	8	7664	1
10028	0	3	9	2	4	7	7648	1
10029	0	3	9	2	5	10	7632	1
10030	0	3	9	2	6	7	7600	1
10031	0	3	9	2	7	8	7536	1
10032	0	3	9	2	8	4	7408	1
10034	0	3	9	2	10	4	6640	1
10035	0	3	9	2	11	7	5616	1
10036	0	3	9	2	12	10	3568	1
10054	0	3	9	4	2	7	7648	1
10056	0	3	9	4	4	7	7652	1
10057	0	3	9	4	5	2	7620	1
10058	0	3	9	4	6	7	7588	1
10059	0	3	9	4	7	2	7524	1
10060	0	3	9	4	8	7	7396	1
10062	0	3	9	4	10	2	6628	1
10063	0	3	9	4	11	7	5604	1
10064	0	3	9	4	12	2	3556	1
10068	0	3	9	5	2	7	7632	1
10070	0	3	9	5	4	7	7620	1
10071	0	3	9	5	5	12	7636	1
10072	0	3	9	5	6	7	7572	1
10073	0	3	9	5	7	8	7508	1
10074	0	3	9	5	8	7	7380	1
10076	0	3	9	5	10	8	6612	1
10077	0	3	9	5	11	7	5588	1
10078	0	3	9	5	12	8	3540	1
10082	0	3	9	6	2	8	7600	1
10084	0	3	9	6	4	8	7588	1
10085	0	3	9	6	5	2	7572	1
10086	0	3	9	6	6	4	7604	1
10087	0	3	9	6	7	4	7476	1
10088	0	3	9	6	8	2	7348	1
10090	0	3	9	6	10	2	6580	1
10091	0	3	9	6	11	4	5556	1
10092	0	3	9	6	12	8	3508	1
10096	0	3	9	7	2	10	7536	1
10098	0	3	9	7	4	10	7524	1
10099	0	3	9	7	5	10	7508	1
10100	0	3	9	7	6	10	7476	1
10101	0	3	9	7	7	4	7540	1
10102	0	3	9	7	8	10	7284	1
10104	0	3	9	7	10	11	6516	1
10105	0	3	9	7	11	4	5492	1
10106	0	3	9	7	12	10	3444	1
10110	0	3	9	8	2	7	7408	1
10112	0	3	9	8	4	7	7396	1
10113	0	3	9	8	5	2	7380	1
10114	0	3	9	8	6	7	7348	1
10115	0	3	9	8	7	4	7284	1
10116	0	3	9	8	8	10	7412	1
10118	0	3	9	8	10	4	6388	1
10119	0	3	9	8	11	4	5364	1
10120	0	3	9	8	12	10	3316	1
10138	0	3	9	10	2	8	6640	1
10140	0	3	9	10	4	2	6628	1
10141	0	3	9	10	5	2	6612	1
10142	0	3	9	10	6	2	6580	1
10143	0	3	9	10	7	8	6516	1
10144	0	3	9	10	8	2	6388	1
10146	0	3	9	10	10	2	6644	1
10147	0	3	9	10	11	8	4596	1
10148	0	3	9	10	12	8	2548	1
10152	0	3	9	11	2	8	5616	1
10154	0	3	9	11	4	2	5604	1
10155	0	3	9	11	5	2	5588	1
10156	0	3	9	11	6	4	5556	1
10157	0	3	9	11	7	2	5492	1
10158	0	3	9	11	8	2	5364	1
10160	0	3	9	11	10	8	4596	1
10161	0	3	9	11	11	8	5620	1
10162	0	3	9	11	12	8	1524	1
10166	0	3	9	12	2	7	3568	1
10168	0	3	9	12	4	7	3556	1
10169	0	3	9	12	5	10	3540	1
10170	0	3	9	12	6	7	3508	1
10171	0	3	9	12	7	2	3444	1
10172	0	3	9	12	8	7	3316	1
10174	0	3	9	12	10	2	2548	1
10175	0	3	9	12	11	7	1524	1
10176	0	3	9	12	12	2	3572	1
10222	0	3	10	2	2	4	7152	1
10224	0	3	10	2	4	5	7136	1
10225	0	3	10	2	5	8	7120	1
10226	0	3	10	2	6	4	7088	1
10227	0	3	10	2	7	8	7024	1
10228	0	3	10	2	8	4	6896	1
10229	0	3	10	2	9	5	6640	1
10231	0	3	10	2	11	4	5104	1
10232	0	3	10	2	12	5	3056	1
10250	0	3	10	4	2	5	7136	1
10252	0	3	10	4	4	2	7140	1
